tanggal,kabkota,pasar,komoditas,harga
2026-05-15,Kabupaten Sumenep,Pasar Anom Baru,bawang,40000
2026-05-16,Kabupaten Sumenep,Pasar Anom Baru,bawang,40000
2026-05-10,Kabupaten Sumenep,Pasar Bangkal,bawang,40000
2026-05-11,Kabupaten Sumenep,Pasar Bangkal,bawang,42000
2026-05-12,Kabupaten Sumenep,Pasar Bangkal,bawang,42000
2026-05-13,Kabupaten Sumenep,Pasar Bangkal,bawang,42000
2026-05-14,Kabupaten Sumenep,Pasar Bangkal,bawang,42000
2026-05-15,Kabupaten Sumenep,Pasar Bangkal,bawang,42000
2026-05-16,Kabupaten Sumenep,Pasar Bangkal,bawang,42000
2026-05-10,Kabupaten Trenggalek,Pasar Basah,bawang,34000
2026-05-11,Kabupaten Trenggalek,Pasar Basah,bawang,34000
2026-05-12,Kabupaten Trenggalek,Pasar Basah,bawang,34000
2026-05-13,Kabupaten Trenggalek,Pasar Basah,bawang,38000
2026-05-14,Kabupaten Trenggalek,Pasar Basah,bawang,38000
2026-05-15,Kabupaten Trenggalek,Pasar Basah,bawang,38000
2026-05-16,Kabupaten Trenggalek,Pasar Basah,bawang,38000
2026-05-10,Kabupaten Trenggalek,Pasar Subuh,bawang,42000
2026-05-11,Kabupaten Trenggalek,Pasar Subuh,bawang,38000
2026-05-12,Kabupaten Trenggalek,Pasar Subuh,bawang,38000
2026-05-13,Kabupaten Trenggalek,Pasar Subuh,bawang,40000
2026-05-14,Kabupaten Trenggalek,Pasar Subuh,bawang,40000
2026-05-15,Kabupaten Trenggalek,Pasar Subuh,bawang,40000
2026-05-16,Kabupaten Trenggalek,Pasar Subuh,bawang,40000
2026-05-10,Kabupaten Tuban,Pasar Bangilan,bawang,40000
2026-05-11,Kabupaten Tuban,Pasar Bangilan,bawang,40000
2026-05-12,Kabupaten Tuban,Pasar Bangilan,bawang,40000
2026-05-13,Kabupaten Tuban,Pasar Bangilan,bawang,40000
2026-05-14,Kabupaten Tuban,Pasar Bangilan,bawang,40000
2026-05-15,Kabupaten Tuban,Pasar Bangilan,bawang,40000
2026-05-16,Kabupaten Tuban,Pasar Bangilan,bawang,40000
2026-05-10,Kabupaten Tuban,Pasar Baru Tuban,bawang,40000
2026-05-11,Kabupaten Tuban,Pasar Baru Tuban,bawang,40000
2026-05-12,Kabupaten Tuban,Pasar Baru Tuban,bawang,40000
2026-05-13,Kabupaten Tuban,Pasar Baru Tuban,bawang,40000
2026-05-14,Kabupaten Tuban,Pasar Baru Tuban,bawang,40000
2026-05-15,Kabupaten Tuban,Pasar Baru Tuban,bawang,40000
2026-05-16,Kabupaten Tuban,Pasar Baru Tuban,bawang,40000
2026-05-10,Kabupaten Tuban,Pasar Jatirogo,bawang,40000
2026-05-11,Kabupaten Tuban,Pasar Jatirogo,bawang,40000
2026-05-12,Kabupaten Tuban,Pasar Jatirogo,bawang,40000
2026-05-13,Kabupaten Tuban,Pasar Jatirogo,bawang,40000
2026-05-14,Kabupaten Tuban,Pasar Jatirogo,bawang,40000
2026-05-15,Kabupaten Tuban,Pasar Jatirogo,bawang,40000
2026-05-16,Kabupaten Tuban,Pasar Jatirogo,bawang,40000
2026-05-10,Kabupaten Tulungagung,Pasar Bandung,bawang,33000
2026-05-11,Kabupaten Tulungagung,Pasar Bandung,bawang,38000
2026-05-12,Kabupaten Tulungagung,Pasar Bandung,bawang,38000
2026-05-13,Kabupaten Tulungagung,Pasar Bandung,bawang,38000
2026-05-14,Kabupaten Tulungagung,Pasar Bandung,bawang,38000
2026-05-15,Kabupaten Tulungagung,Pasar Bandung,bawang,38000
2026-05-16,Kabupaten Tulungagung,Pasar Bandung,bawang,38000
2026-05-10,Kabupaten Tulungagung,Pasar Ngemplak,bawang,42000
2026-05-11,Kabupaten Tulungagung,Pasar Ngemplak,bawang,44000
2026-05-12,Kabupaten Tulungagung,Pasar Ngemplak,bawang,44000
2026-05-13,Kabupaten Tulungagung,Pasar Ngemplak,bawang,44000
2026-05-14,Kabupaten Tulungagung,Pasar Ngemplak,bawang,44000
2026-05-15,Kabupaten Tulungagung,Pasar Ngemplak,bawang,44000
2026-05-16,Kabupaten Tulungagung,Pasar Ngemplak,bawang,44000
2026-05-10,Kabupaten Tulungagung,Pasar Ngunut,bawang,32000
2026-05-11,Kabupaten Tulungagung,Pasar Ngunut,bawang,40000
2026-05-12,Kabupaten Tulungagung,Pasar Ngunut,bawang,40000
2026-05-13,Kabupaten Tulungagung,Pasar Ngunut,bawang,40000
2026-05-14,Kabupaten Tulungagung,Pasar Ngunut,bawang,40000
2026-05-15,Kabupaten Tulungagung,Pasar Ngunut,bawang,40000
2026-05-16,Kabupaten Tulungagung,Pasar Ngunut,bawang,40000
2026-05-10,Kabupaten Tulungagung,Pasar Tamanan,bawang,38000
2026-05-11,Kabupaten Tulungagung,Pasar Tamanan,bawang,38000
2026-05-12,Kabupaten Tulungagung,Pasar Tamanan,bawang,38000
2026-05-13,Kabupaten Tulungagung,Pasar Tamanan,bawang,40000
2026-05-14,Kabupaten Tulungagung,Pasar Tamanan,bawang,40000
2026-05-15,Kabupaten Tulungagung,Pasar Tamanan,bawang,40000
2026-05-16,Kabupaten Tulungagung,Pasar Tamanan,bawang,40000
2026-05-10,Kota Batu,Pasar Besar Kota Batu,bawang,35000
2026-05-11,Kota Batu,Pasar Besar Kota Batu,bawang,35000
2026-05-12,Kota Batu,Pasar Besar Kota Batu,bawang,35000
2026-05-13,Kota Batu,Pasar Besar Kota Batu,bawang,35000
2026-05-14,Kota Batu,Pasar Besar Kota Batu,bawang,35000
2026-05-15,Kota Batu,Pasar Besar Kota Batu,bawang,35000
2026-05-16,Kota Batu,Pasar Besar Kota Batu,bawang,35000
2026-05-10,Kota Batu,Pasar Gentengan,bawang,45000
2026-05-11,Kota Batu,Pasar Gentengan,bawang,42000
2026-05-12,Kota Batu,Pasar Gentengan,bawang,42000
2026-05-13,Kota Batu,Pasar Gentengan,bawang,42000
2026-05-14,Kota Batu,Pasar Gentengan,bawang,40000
2026-05-15,Kota Batu,Pasar Gentengan,bawang,40000
2026-05-16,Kota Batu,Pasar Gentengan,bawang,40000
2026-05-10,Kota Batu,Pasar Pesanggrahan,bawang,35000
2026-05-11,Kota Batu,Pasar Pesanggrahan,bawang,35000
2026-05-12,Kota Batu,Pasar Pesanggrahan,bawang,35000
2026-05-13,Kota Batu,Pasar Pesanggrahan,bawang,35000
2026-05-14,Kota Batu,Pasar Pesanggrahan,bawang,35000
2026-05-15,Kota Batu,Pasar Pesanggrahan,bawang,35000
2026-05-16,Kota Batu,Pasar Pesanggrahan,bawang,35000
2026-05-10,Kota Batu,Pasar Songgoriti,bawang,40000
2026-05-11,Kota Batu,Pasar Songgoriti,bawang,40000
2026-05-12,Kota Batu,Pasar Songgoriti,bawang,40000
2026-05-13,Kota Batu,Pasar Songgoriti,bawang,40000
2026-05-14,Kota Batu,Pasar Songgoriti,bawang,40000
2026-05-15,Kota Batu,Pasar Songgoriti,bawang,40000
2026-05-16,Kota Batu,Pasar Songgoriti,bawang,40000
2026-05-10,Kota Blitar,Pasar Legi,bawang,38000
2026-05-11,Kota Blitar,Pasar Legi,bawang,38000
2026-05-12,Kota Blitar,Pasar Legi,bawang,38000
2026-05-13,Kota Blitar,Pasar Legi,bawang,38000
2026-05-14,Kota Blitar,Pasar Legi,bawang,38000
2026-05-15,Kota Blitar,Pasar Legi,bawang,38000
2026-05-16,Kota Blitar,Pasar Legi,bawang,38000
2026-05-10,Kota Blitar,Pasar Pon,bawang,38000
2026-05-11,Kota Blitar,Pasar Pon,bawang,38000
2026-05-12,Kota Blitar,Pasar Pon,bawang,38000
2026-05-13,Kota Blitar,Pasar Pon,bawang,38000
2026-05-14,Kota Blitar,Pasar Pon,bawang,38000
2026-05-15,Kota Blitar,Pasar Pon,bawang,38000
2026-05-16,Kota Blitar,Pasar Pon,bawang,38000
2026-05-10,Kota Madiun,Pasar Besar,bawang,40000
2026-05-11,Kota Madiun,Pasar Besar,bawang,42000
2026-05-12,Kota Madiun,Pasar Besar,bawang,41000
2026-05-13,Kota Madiun,Pasar Besar,bawang,41000
2026-05-14,Kota Madiun,Pasar Besar,bawang,41000
2026-05-15,Kota Madiun,Pasar Besar,bawang,41000
2026-05-16,Kota Madiun,Pasar Besar,bawang,41000
2026-05-10,Kota Madiun,Pasar Sleko,bawang,28000
2026-05-11,Kota Madiun,Pasar Sleko,bawang,28000
2026-05-12,Kota Madiun,Pasar Sleko,bawang,28000
2026-05-13,Kota Madiun,Pasar Sleko,bawang,28000
2026-05-14,Kota Madiun,Pasar Sleko,bawang,28000
2026-05-15,Kota Madiun,Pasar Sleko,bawang,28000
2026-05-16,Kota Madiun,Pasar Sleko,bawang,28000
2026-05-10,Kota Madiun,Pasar Srijaya,bawang,45000
2026-05-11,Kota Madiun,Pasar Srijaya,bawang,35000
2026-05-12,Kota Madiun,Pasar Srijaya,bawang,35000
2026-05-13,Kota Madiun,Pasar Srijaya,bawang,35000
2026-05-14,Kota Madiun,Pasar Srijaya,bawang,35000
2026-05-15,Kota Madiun,Pasar Srijaya,bawang,35000
2026-05-16,Kota Madiun,Pasar Srijaya,bawang,35000
2026-05-10,Kota Mojokerto,Pasar Prajuritkulon,bawang,36000
2026-05-11,Kota Mojokerto,Pasar Prajuritkulon,bawang,36000
2026-05-12,Kota Mojokerto,Pasar Prajuritkulon,bawang,36000
2026-05-13,Kota Mojokerto,Pasar Prajuritkulon,bawang,36000
2026-05-14,Kota Mojokerto,Pasar Prajuritkulon,bawang,36000
2026-05-15,Kota Mojokerto,Pasar Prajuritkulon,bawang,36000
2026-05-16,Kota Mojokerto,Pasar Prajuritkulon,bawang,36000
2026-05-10,Kota Mojokerto,Pasar Tanjung Anyar,bawang,34000
2026-05-11,Kota Mojokerto,Pasar Tanjung Anyar,bawang,34000
2026-05-12,Kota Mojokerto,Pasar Tanjung Anyar,bawang,34000
2026-05-13,Kota Mojokerto,Pasar Tanjung Anyar,bawang,34000
2026-05-14,Kota Mojokerto,Pasar Tanjung Anyar,bawang,34000
2026-05-15,Kota Mojokerto,Pasar Tanjung Anyar,bawang,34000
2026-05-16,Kota Mojokerto,Pasar Tanjung Anyar,bawang,34000
2026-05-10,Kota Pasuruan,Pasar Besar,bawang,40000
2026-05-11,Kota Pasuruan,Pasar Besar,bawang,40000
2026-05-12,Kota Pasuruan,Pasar Besar,bawang,40000
2026-05-13,Kota Pasuruan,Pasar Besar,bawang,40000
2026-05-14,Kota Pasuruan,Pasar Besar,bawang,40000
2026-05-15,Kota Pasuruan,Pasar Besar,bawang,40000
2026-05-16,Kota Pasuruan,Pasar Besar,bawang,40000
2026-05-10,Kota Pasuruan,Pasar Kebonagung,bawang,38000
2026-05-11,Kota Pasuruan,Pasar Kebonagung,bawang,38000
2026-05-12,Kota Pasuruan,Pasar Kebonagung,bawang,40000
2026-05-13,Kota Pasuruan,Pasar Kebonagung,bawang,40000
2026-05-14,Kota Pasuruan,Pasar Kebonagung,bawang,40000
2026-05-15,Kota Pasuruan,Pasar Kebonagung,bawang,40000
2026-05-16,Kota Pasuruan,Pasar Kebonagung,bawang,40000
2026-05-10,Kota Probolinggo,Pasar Baru,bawang,40000
2026-05-11,Kota Probolinggo,Pasar Baru,bawang,40000
2026-05-12,Kota Probolinggo,Pasar Baru,bawang,40000
2026-05-13,Kota Probolinggo,Pasar Baru,bawang,40000
2026-05-14,Kota Probolinggo,Pasar Baru,bawang,40000
2026-05-15,Kota Probolinggo,Pasar Baru,bawang,40000
2026-05-16,Kota Probolinggo,Pasar Baru,bawang,40000
2026-05-10,Kota Probolinggo,Pasar Kronong,bawang,35000
2026-05-11,Kota Probolinggo,Pasar Kronong,bawang,40000
2026-05-12,Kota Probolinggo,Pasar Kronong,bawang,45000
2026-05-13,Kota Probolinggo,Pasar Kronong,bawang,40000
2026-05-14,Kota Probolinggo,Pasar Kronong,bawang,40000
2026-05-15,Kota Probolinggo,Pasar Kronong,bawang,40000
2026-05-16,Kota Probolinggo,Pasar Kronong,bawang,40000
2026-05-10,Kota Probolinggo,Pasar Wonoasih,bawang,35000
2026-05-11,Kota Probolinggo,Pasar Wonoasih,bawang,36000
2026-05-12,Kota Probolinggo,Pasar Wonoasih,bawang,36000
2026-05-13,Kota Probolinggo,Pasar Wonoasih,bawang,38000
2026-05-14,Kota Probolinggo,Pasar Wonoasih,bawang,40000
2026-05-15,Kota Probolinggo,Pasar Wonoasih,bawang,40000
2026-05-16,Kota Probolinggo,Pasar Wonoasih,bawang,40000
2026-05-03,Kota Surabaya,Pasar Genteng,bawang,40000
2026-05-04,Kota Surabaya,Pasar Genteng,bawang,40000
2026-05-05,Kota Surabaya,Pasar Genteng,bawang,40000
2026-05-06,Kota Surabaya,Pasar Genteng,bawang,40000
2026-05-07,Kota Surabaya,Pasar Genteng,bawang,40000
2026-05-08,Kota Surabaya,Pasar Genteng,bawang,35000
2026-05-09,Kota Surabaya,Pasar Genteng,bawang,35000
2026-05-03,Kota Surabaya,Pasar Keputran,bawang,35000
2026-05-04,Kota Surabaya,Pasar Keputran,bawang,35000
2026-05-05,Kota Surabaya,Pasar Keputran,bawang,35000
2026-05-06,Kota Surabaya,Pasar Keputran,bawang,35000
2026-05-07,Kota Surabaya,Pasar Keputran,bawang,35000
2026-05-08,Kota Surabaya,Pasar Keputran,bawang,36000
2026-05-09,Kota Surabaya,Pasar Keputran,bawang,36000
2026-05-03,Kota Surabaya,Pasar Pucang Anom,bawang,40000
2026-05-04,Kota Surabaya,Pasar Pucang Anom,bawang,45000
2026-05-05,Kota Surabaya,Pasar Pucang Anom,bawang,45000
2026-05-06,Kota Surabaya,Pasar Pucang Anom,bawang,45000
2026-05-07,Kota Surabaya,Pasar Pucang Anom,bawang,40000
2026-05-08,Kota Surabaya,Pasar Pucang Anom,bawang,40000
2026-05-09,Kota Surabaya,Pasar Pucang Anom,bawang,50000
2026-05-03,Kota Surabaya,Pasar Soponyono,bawang,36000
2026-05-04,Kota Surabaya,Pasar Soponyono,bawang,36000
2026-05-05,Kota Surabaya,Pasar Soponyono,bawang,36000
2026-05-06,Kota Surabaya,Pasar Soponyono,bawang,36000
2026-05-07,Kota Surabaya,Pasar Soponyono,bawang,36000
2026-05-08,Kota Surabaya,Pasar Soponyono,bawang,36000
2026-05-09,Kota Surabaya,Pasar Soponyono,bawang,42000
2026-05-03,Kota Surabaya,Pasar Tambahrejo,bawang,35000
2026-05-04,Kota Surabaya,Pasar Tambahrejo,bawang,35000
2026-05-05,Kota Surabaya,Pasar Tambahrejo,bawang,40000
2026-05-06,Kota Surabaya,Pasar Tambahrejo,bawang,35000
2026-05-07,Kota Surabaya,Pasar Tambahrejo,bawang,40000
2026-05-08,Kota Surabaya,Pasar Tambahrejo,bawang,38000
2026-05-09,Kota Surabaya,Pasar Tambahrejo,bawang,40000
2026-05-03,Kota Surabaya,Pasar Wonokromo,bawang,40000
2026-05-04,Kota Surabaya,Pasar Wonokromo,bawang,45000
2026-05-05,Kota Surabaya,Pasar Wonokromo,bawang,45000
2026-05-06,Kota Surabaya,Pasar Wonokromo,bawang,45000
2026-05-07,Kota Surabaya,Pasar Wonokromo,bawang,45000
2026-05-08,Kota Surabaya,Pasar Wonokromo,bawang,45000
2026-05-09,Kota Surabaya,Pasar Wonokromo,bawang,45000
2026-05-03,Kota Malang,Pasar Besar,bawang,37000
2026-05-04,Kota Malang,Pasar Besar,bawang,37000
2026-05-05,Kota Malang,Pasar Besar,bawang,37000
2026-05-06,Kota Malang,Pasar Besar,bawang,37000
2026-05-07,Kota Malang,Pasar Besar,bawang,37000
2026-05-08,Kota Malang,Pasar Besar,bawang,37000
2026-05-09,Kota Malang,Pasar Besar,bawang,37000
2026-05-03,Kota Malang,Pasar Blimbing,bawang,38000
2026-05-04,Kota Malang,Pasar Blimbing,bawang,38000
2026-05-05,Kota Malang,Pasar Blimbing,bawang,38000
2026-05-06,Kota Malang,Pasar Blimbing,bawang,38000
2026-05-07,Kota Malang,Pasar Blimbing,bawang,36000
2026-05-08,Kota Malang,Pasar Blimbing,bawang,36000
2026-05-09,Kota Malang,Pasar Blimbing,bawang,36000
2026-05-03,Kota Malang,Pasar Dinoyo,bawang,37000
2026-05-04,Kota Malang,Pasar Dinoyo,bawang,37000
2026-05-05,Kota Malang,Pasar Dinoyo,bawang,37000
2026-05-06,Kota Malang,Pasar Dinoyo,bawang,37000
2026-05-07,Kota Malang,Pasar Dinoyo,bawang,37000
2026-05-08,Kota Malang,Pasar Dinoyo,bawang,37000
2026-05-09,Kota Malang,Pasar Dinoyo,bawang,37000
2026-05-03,Kota Malang,Pasar Klojen,bawang,42000
2026-05-04,Kota Malang,Pasar Klojen,bawang,40000
2026-05-05,Kota Malang,Pasar Klojen,bawang,40000
2026-05-06,Kota Malang,Pasar Klojen,bawang,40000
2026-05-07,Kota Malang,Pasar Klojen,bawang,40000
2026-05-08,Kota Malang,Pasar Klojen,bawang,40000
2026-05-09,Kota Malang,Pasar Klojen,bawang,40000
2026-05-03,Kota Malang,Pasar Oro-oro Dowo,bawang,38000
2026-05-04,Kota Malang,Pasar Oro-oro Dowo,bawang,38000
2026-05-05,Kota Malang,Pasar Oro-oro Dowo,bawang,38000
2026-05-06,Kota Malang,Pasar Oro-oro Dowo,bawang,38000
2026-05-07,Kota Malang,Pasar Oro-oro Dowo,bawang,38000
2026-05-08,Kota Malang,Pasar Oro-oro Dowo,bawang,38000
2026-05-09,Kota Malang,Pasar Oro-oro Dowo,bawang,38000
2026-05-03,Kota Malang,Pasar Tawangmangu,bawang,38000
2026-05-04,Kota Malang,Pasar Tawangmangu,bawang,38000
2026-05-05,Kota Malang,Pasar Tawangmangu,bawang,38000
2026-05-06,Kota Malang,Pasar Tawangmangu,bawang,38000
2026-05-07,Kota Malang,Pasar Tawangmangu,bawang,38000
2026-05-08,Kota Malang,Pasar Tawangmangu,bawang,38000
2026-05-09,Kota Malang,Pasar Tawangmangu,bawang,38000
2026-05-03,Kota Kediri,Pasar Bandar,bawang,40000
2026-05-04,Kota Kediri,Pasar Bandar,bawang,40000
2026-05-05,Kota Kediri,Pasar Bandar,bawang,40000
2026-05-06,Kota Kediri,Pasar Bandar,bawang,40000
2026-05-07,Kota Kediri,Pasar Bandar,bawang,40000
2026-05-08,Kota Kediri,Pasar Bandar,bawang,40000
2026-05-09,Kota Kediri,Pasar Bandar,bawang,40000
2026-05-03,Kota Kediri,Pasar Pahing,bawang,42000
2026-05-04,Kota Kediri,Pasar Pahing,bawang,40000
2026-05-05,Kota Kediri,Pasar Pahing,bawang,45000
2026-05-06,Kota Kediri,Pasar Pahing,bawang,42000
2026-05-07,Kota Kediri,Pasar Pahing,bawang,45000
2026-05-08,Kota Kediri,Pasar Pahing,bawang,45000
2026-05-09,Kota Kediri,Pasar Pahing,bawang,42000
2026-05-03,Kota Kediri,Pasar Setono Betek,bawang,40000
2026-05-04,Kota Kediri,Pasar Setono Betek,bawang,40000
2026-05-05,Kota Kediri,Pasar Setono Betek,bawang,40000
2026-05-06,Kota Kediri,Pasar Setono Betek,bawang,40000
2026-05-07,Kota Kediri,Pasar Setono Betek,bawang,40000
2026-05-08,Kota Kediri,Pasar Setono Betek,bawang,40000
2026-05-09,Kota Kediri,Pasar Setono Betek,bawang,36000
2026-05-03,Kabupaten Jember,Pasar Kreongan,bawang,42000
2026-05-04,Kabupaten Jember,Pasar Kreongan,bawang,42000
2026-05-05,Kabupaten Jember,Pasar Kreongan,bawang,42000
2026-05-06,Kabupaten Jember,Pasar Kreongan,bawang,42000
2026-05-07,Kabupaten Jember,Pasar Kreongan,bawang,42000
2026-05-08,Kabupaten Jember,Pasar Kreongan,bawang,42000
2026-05-09,Kabupaten Jember,Pasar Kreongan,bawang,42000
2026-05-03,Kabupaten Jember,Pasar Mangli,bawang,40000
2026-05-04,Kabupaten Jember,Pasar Mangli,bawang,40000
2026-05-05,Kabupaten Jember,Pasar Mangli,bawang,40000
2026-05-06,Kabupaten Jember,Pasar Mangli,bawang,40000
2026-05-07,Kabupaten Jember,Pasar Mangli,bawang,40000
2026-05-08,Kabupaten Jember,Pasar Mangli,bawang,40000
2026-05-09,Kabupaten Jember,Pasar Mangli,bawang,40000
2026-05-03,Kabupaten Jember,Pasar Tanjung,bawang,42000
2026-05-04,Kabupaten Jember,Pasar Tanjung,bawang,42000
2026-05-05,Kabupaten Jember,Pasar Tanjung,bawang,42000
2026-05-06,Kabupaten Jember,Pasar Tanjung,bawang,42000
2026-05-07,Kabupaten Jember,Pasar Tanjung,bawang,42000
2026-05-08,Kabupaten Jember,Pasar Tanjung,bawang,42000
2026-05-09,Kabupaten Jember,Pasar Tanjung,bawang,42000
2026-05-03,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2026-05-04,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2026-05-05,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2026-05-06,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2026-05-07,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2026-05-08,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2026-05-09,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2026-05-03,Kabupaten Jember,Pasar Wirolegi,bawang,36000
2026-05-04,Kabupaten Jember,Pasar Wirolegi,bawang,36000
2026-05-05,Kabupaten Jember,Pasar Wirolegi,bawang,36000
2026-05-06,Kabupaten Jember,Pasar Wirolegi,bawang,36000
2026-05-07,Kabupaten Jember,Pasar Wirolegi,bawang,36000
2026-05-08,Kabupaten Jember,Pasar Wirolegi,bawang,36000
2026-05-09,Kabupaten Jember,Pasar Wirolegi,bawang,36000
2026-05-03,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,39000
2026-05-04,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,39000
2026-05-05,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,39000
2026-05-06,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,39000
2026-05-07,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,40000
2026-05-08,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,40000
2026-05-09,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,40000
2026-05-03,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,39000
2026-05-04,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,39000
2026-05-05,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,39000
2026-05-06,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,39000
2026-05-07,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,40000
2026-05-08,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,40000
2026-05-09,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,40000
2026-05-03,Kabupaten Bangkalan,Pasar Senenan,bawang,40000
2026-05-04,Kabupaten Bangkalan,Pasar Senenan,bawang,40000
2026-05-05,Kabupaten Bangkalan,Pasar Senenan,bawang,40000
2026-05-06,Kabupaten Bangkalan,Pasar Senenan,bawang,40000
2026-05-07,Kabupaten Bangkalan,Pasar Senenan,bawang,40000
2026-05-08,Kabupaten Bangkalan,Pasar Senenan,bawang,40000
2026-05-09,Kabupaten Bangkalan,Pasar Senenan,bawang,40000
2026-05-03,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2026-05-04,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,42000
2026-05-05,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,42000
2026-05-06,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2026-05-07,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2026-05-08,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2026-05-09,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2026-05-03,Kabupaten Banyuwangi,Pasar Blambangan,bawang,36000
2026-05-04,Kabupaten Banyuwangi,Pasar Blambangan,bawang,36000
2026-05-05,Kabupaten Banyuwangi,Pasar Blambangan,bawang,40000
2026-05-06,Kabupaten Banyuwangi,Pasar Blambangan,bawang,40000
2026-05-07,Kabupaten Banyuwangi,Pasar Blambangan,bawang,40000
2026-05-08,Kabupaten Banyuwangi,Pasar Blambangan,bawang,40000
2026-05-09,Kabupaten Banyuwangi,Pasar Blambangan,bawang,40000
2026-05-03,Kabupaten Banyuwangi,Pasar Genteng I,bawang,36000
2026-05-04,Kabupaten Banyuwangi,Pasar Genteng I,bawang,36000
2026-05-05,Kabupaten Banyuwangi,Pasar Genteng I,bawang,36000
2026-05-06,Kabupaten Banyuwangi,Pasar Genteng I,bawang,36000
2026-05-07,Kabupaten Banyuwangi,Pasar Genteng I,bawang,36000
2026-05-08,Kabupaten Banyuwangi,Pasar Genteng I,bawang,36000
2026-05-09,Kabupaten Banyuwangi,Pasar Genteng I,bawang,36000
2026-05-03,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2026-05-04,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2026-05-05,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2026-05-06,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2026-05-07,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2026-05-08,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2026-05-09,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2026-05-03,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,40000
2026-05-04,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,40000
2026-05-05,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,40000
2026-05-06,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,40000
2026-05-07,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,40000
2026-05-08,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,40000
2026-05-09,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,40000
2026-05-03,Kabupaten Blitar,Pasar Lodoyo,bawang,35000
2026-05-04,Kabupaten Blitar,Pasar Lodoyo,bawang,35000
2026-05-05,Kabupaten Blitar,Pasar Lodoyo,bawang,38000
2026-05-06,Kabupaten Blitar,Pasar Lodoyo,bawang,35000
2026-05-07,Kabupaten Blitar,Pasar Lodoyo,bawang,35000
2026-05-08,Kabupaten Blitar,Pasar Lodoyo,bawang,34000
2026-05-09,Kabupaten Blitar,Pasar Lodoyo,bawang,34000
2026-05-03,Kabupaten Blitar,Pasar Wlingi,bawang,35000
2026-05-04,Kabupaten Blitar,Pasar Wlingi,bawang,35000
2026-05-05,Kabupaten Blitar,Pasar Wlingi,bawang,38000
2026-05-06,Kabupaten Blitar,Pasar Wlingi,bawang,39000
2026-05-07,Kabupaten Blitar,Pasar Wlingi,bawang,39000
2026-05-08,Kabupaten Blitar,Pasar Wlingi,bawang,39000
2026-05-09,Kabupaten Blitar,Pasar Wlingi,bawang,39000
2026-05-03,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,40000
2026-05-04,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,40000
2026-05-05,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,40000
2026-05-06,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,40000
2026-05-07,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,40000
2026-05-08,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,40000
2026-05-09,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,40000
2026-05-03,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,40000
2026-05-04,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,40000
